dataset,seed,sample_id,condition,certified_radius,certifiable,at_ceiling
ciciomt2024,1,s257356,A3_scaffolding,0.0,0,0
ciciomt2024,1,s167347,A3_scaffolding,0.0,0,0
ciciomt2024,1,s747271,A3_scaffolding,0.0,0,0
ciciomt2024,1,s578900,A3_scaffolding,0.0,0,0
ciciomt2024,1,s616878,A3_scaffolding,0.0,0,0
ciciomt2024,2,s642983,clean,0.054638,1,0
ciciomt2024,2,s618434,clean,0.020464,1,0
ciciomt2024,2,s667706,clean,0.0,0,0
ciciomt2024,2,s193368,clean,0.032094,1,0
ciciomt2024,2,s682871,clean,0.0,0,0
ciciomt2024,2,s738876,clean,0.034973,1,0
ciciomt2024,2,s304474,clean,0.068415,1,0
ciciomt2024,2,s581620,clean,0.068415,1,0
ciciomt2024,2,s255008,clean,0.0,0,0
ciciomt2024,2,s740509,clean,0.050347,1,0
ciciomt2024,2,s197890,clean,0.038002,1,0
ciciomt2024,2,s580029,clean,0.0,0,0
ciciomt2024,2,s589908,clean,0.0,0,0
ciciomt2024,2,s659145,clean,0.0,0,0
ciciomt2024,2,s644640,clean,0.025413,1,0
ciciomt2024,2,s211312,clean,0.013499,1,0
ciciomt2024,2,s746071,clean,0.0,0,0
ciciomt2024,2,s212492,clean,0.022902,1,0
ciciomt2024,2,s239884,clean,0.048362,1,0
ciciomt2024,2,s619536,clean,0.0,0,0
ciciomt2024,2,s585162,clean,0.059487,1,0
ciciomt2024,2,s301540,clean,0.030704,1,0
ciciomt2024,2,s662971,clean,0.059487,1,0
ciciomt2024,2,s674725,clean,0.0,0,0
ciciomt2024,2,s716597,clean,0.044649,1,0
ciciomt2024,2,s188700,clean,0.054638,1,0
ciciomt2024,2,s614991,clean,0.0,0,0
ciciomt2024,2,s737871,clean,0.0,0,0
ciciomt2024,2,s646919,clean,0.0,0,0
ciciomt2024,2,s209908,clean,0.052433,1,0
ciciomt2024,2,s308804,clean,0.05698,1,0
ciciomt2024,2,s662935,clean,0.0,0,0
ciciomt2024,2,s611550,clean,0.002635,1,0
ciciomt2024,2,s671695,clean,0.005827,1,0
ciciomt2024,2,s679658,clean,0.0,0,0
ciciomt2024,2,s589375,clean,0.0,0,0
ciciomt2024,2,s635657,clean,0.000527,1,0
ciciomt2024,2,s678960,clean,0.0,0,0
ciciomt2024,2,s168654,clean,0.046466,1,0
ciciomt2024,2,s300126,clean,0.0,0,0
ciciomt2024,2,s290615,clean,0.0,0,0
ciciomt2024,2,s715204,clean,0.01809,1,0
ciciomt2024,2,s740623,clean,0.046466,1,0
ciciomt2024,2,s632573,clean,0.0429,1,0
ciciomt2024,2,s656607,clean,0.01809,1,0
ciciomt2024,2,s586977,clean,0.0,0,0
ciciomt2024,2,s598125,clean,0.016924,1,0
ciciomt2024,2,s777837,clean,0.039583,1,0
ciciomt2024,2,s204640,clean,0.0,0,0
ciciomt2024,2,s649492,clean,0.065147,1,0
ciciomt2024,2,s240203,clean,0.054638,1,0
ciciomt2024,2,s226173,clean,0.0,0,0
ciciomt2024,2,s594039,clean,0.0,0,0
ciciomt2024,2,s597586,clean,0.007983,1,0
ciciomt2024,2,s232287,clean,0.016924,1,0
ciciomt2024,2,s310385,clean,0.022902,1,0
ciciomt2024,2,s643702,clean,0.0,0,0
ciciomt2024,2,s753771,clean,0.0,0,0
ciciomt2024,2,s184007,clean,0.0,0,0
ciciomt2024,2,s580552,clean,0.013499,1,0
ciciomt2024,2,s642983,A1_misdirection,0.007983,1,0
ciciomt2024,2,s618434,A1_misdirection,0.01809,1,0
ciciomt2024,2,s667706,A1_misdirection,0.065147,1,0
ciciomt2024,2,s193368,A1_misdirection,0.00907,1,0
ciciomt2024,2,s682871,A1_misdirection,0.029343,1,0
ciciomt2024,2,s738876,A1_misdirection,0.046466,1,0
ciciomt2024,2,s304474,A1_misdirection,0.000527,1,0
ciciomt2024,2,s581620,A1_misdirection,0.0,0,0
ciciomt2024,2,s255008,A1_misdirection,0.0,0,0
ciciomt2024,2,s740509,A1_misdirection,0.0,0,0
ciciomt2024,2,s197890,A1_misdirection,0.0,0,0
ciciomt2024,2,s580029,A1_misdirection,0.072099,1,0
ciciomt2024,2,s589908,A1_misdirection,0.076365,1,0
ciciomt2024,2,s659145,A1_misdirection,0.0,0,0
ciciomt2024,2,s644640,A1_misdirection,0.0,0,0
ciciomt2024,2,s211312,A1_misdirection,0.0,0,0
ciciomt2024,2,s746071,A1_misdirection,0.0429,1,0
ciciomt2024,2,s212492,A1_misdirection,0.072099,1,0
ciciomt2024,2,s239884,A1_misdirection,0.0,0,0
ciciomt2024,2,s619536,A1_misdirection,0.0,0,0
ciciomt2024,2,s585162,A1_misdirection,0.0,0,0
ciciomt2024,2,s301540,A1_misdirection,0.0,0,0
ciciomt2024,2,s662971,A1_misdirection,0.000527,1,0
ciciomt2024,2,s674725,A1_misdirection,0.0,0,0
ciciomt2024,2,s716597,A1_misdirection,0.002635,1,0
ciciomt2024,2,s188700,A1_misdirection,0.025413,1,0
ciciomt2024,2,s614991,A1_misdirection,0.0,0,0
ciciomt2024,2,s737871,A1_misdirection,0.0,0,0
ciciomt2024,2,s646919,A1_misdirection,0.005827,1,0
ciciomt2024,2,s209908,A1_misdirection,0.025413,1,0
ciciomt2024,2,s308804,A1_misdirection,0.0,0,0
ciciomt2024,2,s662935,A1_misdirection,0.01809,1,0
ciciomt2024,2,s611550,A1_misdirection,0.088167,1,0
ciciomt2024,2,s671695,A1_misdirection,0.0,0,0
ciciomt2024,2,s679658,A1_misdirection,0.0,0,0
ciciomt2024,2,s589375,A1_misdirection,0.0,0,0
ciciomt2024,2,s635657,A1_misdirection,0.0,0,0
ciciomt2024,2,s678960,A1_misdirection,0.0,0,0
ciciomt2024,2,s168654,A1_misdirection,0.0,0,0
ciciomt2024,2,s300126,A1_misdirection,0.036467,1,0
ciciomt2024,2,s290615,A1_misdirection,0.098295,1,1
ciciomt2024,2,s715204,A1_misdirection,0.0,0,0
ciciomt2024,2,s740623,A1_misdirection,0.098295,1,1
ciciomt2024,2,s632573,A1_misdirection,0.088167,1,0
ciciomt2024,2,s656607,A1_misdirection,0.081508,1,0
ciciomt2024,2,s586977,A1_misdirection,0.0,0,0
ciciomt2024,2,s598125,A1_misdirection,0.005827,1,0
ciciomt2024,2,s777837,A1_misdirection,0.0429,1,0
ciciomt2024,2,s204640,A1_misdirection,0.0,0,0
ciciomt2024,2,s649492,A1_misdirection,0.025413,1,0
ciciomt2024,2,s240203,A1_misdirection,0.098295,1,1
ciciomt2024,2,s226173,A1_misdirection,0.0,0,0
ciciomt2024,2,s594039,A1_misdirection,0.098295,1,1
ciciomt2024,2,s597586,A1_misdirection,0.098295,1,1
ciciomt2024,2,s232287,A1_misdirection,0.0,0,0
ciciomt2024,2,s310385,A1_misdirection,0.0,0,0
ciciomt2024,2,s643702,A1_misdirection,0.030704,1,0
ciciomt2024,2,s753771,A1_misdirection,0.098295,1,1
ciciomt2024,2,s184007,A1_misdirection,0.052433,1,0
ciciomt2024,2,s580552,A1_misdirection,0.0,0,0
ciciomt2024,2,s642983,A1_displacement,0.0,0,0
ciciomt2024,2,s618434,A1_displacement,0.0,0,0
ciciomt2024,2,s667706,A1_displacement,0.0,0,0
ciciomt2024,2,s193368,A1_displacement,0.0,0,0
ciciomt2024,2,s682871,A1_displacement,0.098295,1,1
ciciomt2024,2,s738876,A1_displacement,0.0,0,0
ciciomt2024,2,s304474,A1_displacement,0.003694,1,0
ciciomt2024,2,s581620,A1_displacement,0.000527,1,0
ciciomt2024,2,s255008,A1_displacement,0.098295,1,1
ciciomt2024,2,s740509,A1_displacement,0.0,0,0
ciciomt2024,2,s197890,A1_displacement,0.024147,1,0
ciciomt2024,2,s580029,A1_displacement,0.0,0,0
ciciomt2024,2,s589908,A1_displacement,0.0,0,0
ciciomt2024,2,s659145,A1_displacement,0.034973,1,0
ciciomt2024,2,s644640,A1_displacement,0.004758,1,0
ciciomt2024,2,s211312,A1_displacement,0.0,0,0
ciciomt2024,2,s746071,A1_displacement,0.015771,1,0
ciciomt2024,2,s212492,A1_displacement,0.0,0,0
ciciomt2024,2,s239884,A1_displacement,0.00907,1,0
ciciomt2024,2,s619536,A1_displacement,0.0,0,0
ciciomt2024,2,s585162,A1_displacement,0.0,0,0
ciciomt2024,2,s301540,A1_displacement,0.0,0,0
ciciomt2024,2,s662971,A1_displacement,0.032094,1,0
ciciomt2024,2,s674725,A1_displacement,0.098295,1,1
ciciomt2024,2,s716597,A1_displacement,0.01809,1,0
ciciomt2024,2,s188700,A1_displacement,0.021675,1,0
ciciomt2024,2,s614991,A1_displacement,0.028009,1,0
ciciomt2024,2,s737871,A1_displacement,0.0,0,0
ciciomt2024,2,s646919,A1_displacement,0.098295,1,1
ciciomt2024,2,s209908,A1_displacement,0.0,0,0
ciciomt2024,2,s308804,A1_displacement,0.0,0,0
ciciomt2024,2,s662935,A1_displacement,0.0,0,0
ciciomt2024,2,s611550,A1_displacement,0.020464,1,0
ciciomt2024,2,s671695,A1_displacement,0.010164,1,0
ciciomt2024,2,s679658,A1_displacement,0.0,0,0
ciciomt2024,2,s589375,A1_displacement,0.0,0,0
ciciomt2024,2,s635657,A1_displacement,0.0,0,0
ciciomt2024,2,s678960,A1_displacement,0.0,0,0
ciciomt2024,2,s168654,A1_displacement,0.0,0,0
ciciomt2024,2,s300126,A1_displacement,0.0,0,0
ciciomt2024,2,s290615,A1_displacement,0.098295,1,1
ciciomt2024,2,s715204,A1_displacement,0.034973,1,0
ciciomt2024,2,s740623,A1_displacement,0.050347,1,0
ciciomt2024,2,s632573,A1_displacement,0.0,0,0
ciciomt2024,2,s656607,A1_displacement,0.0,0,0
ciciomt2024,2,s586977,A1_displacement,0.029343,1,0
ciciomt2024,2,s598125,A1_displacement,0.0,0,0
ciciomt2024,2,s777837,A1_displacement,0.0,0,0
ciciomt2024,2,s204640,A1_displacement,0.044649,1,0
ciciomt2024,2,s649492,A1_displacement,0.068415,1,0
ciciomt2024,2,s240203,A1_displacement,0.0,0,0
ciciomt2024,2,s226173,A1_displacement,0.0,0,0
ciciomt2024,2,s594039,A1_displacement,0.065147,1,0
ciciomt2024,2,s597586,A1_displacement,0.006902,1,0
ciciomt2024,2,s232287,A1_displacement,0.0,0,0
ciciomt2024,2,s310385,A1_displacement,0.0,0,0
ciciomt2024,2,s643702,A1_displacement,0.0,0,0
ciciomt2024,2,s753771,A1_displacement,0.0,0,0
ciciomt2024,2,s184007,A1_displacement,0.098295,1,1
ciciomt2024,2,s580552,A1_displacement,0.014629,1,0
ciciomt2024,2,s642983,A3_scaffolding,0.062194,1,0
ciciomt2024,2,s618434,A3_scaffolding,0.022902,1,0
ciciomt2024,2,s667706,A3_scaffolding,0.0,0,0
ciciomt2024,2,s193368,A3_scaffolding,0.01927,1,0
ciciomt2024,2,s682871,A3_scaffolding,0.0,0,0
ciciomt2024,2,s738876,A3_scaffolding,0.034973,1,0
ciciomt2024,2,s304474,A3_scaffolding,0.059487,1,0
ciciomt2024,2,s581620,A3_scaffolding,0.072099,1,0
ciciomt2024,2,s255008,A3_scaffolding,0.0,0,0
ciciomt2024,2,s740509,A3_scaffolding,0.059487,1,0
ciciomt2024,2,s197890,A3_scaffolding,0.024147,1,0
ciciomt2024,2,s580029,A3_scaffolding,0.0,0,0
ciciomt2024,2,s589908,A3_scaffolding,0.0,0,0
ciciomt2024,2,s659145,A3_scaffolding,0.0,0,0
ciciomt2024,2,s644640,A3_scaffolding,0.032094,1,0
ciciomt2024,2,s211312,A3_scaffolding,0.005827,1,0
ciciomt2024,2,s746071,A3_scaffolding,0.0,0,0
ciciomt2024,2,s212492,A3_scaffolding,0.020464,1,0
ciciomt2024,2,s239884,A3_scaffolding,0.059487,1,0
ciciomt2024,2,s619536,A3_scaffolding,0.0,0,0
ciciomt2024,2,s585162,A3_scaffolding,0.048362,1,0
ciciomt2024,2,s301540,A3_scaffolding,0.030704,1,0
ciciomt2024,2,s662971,A3_scaffolding,0.072099,1,0
ciciomt2024,2,s674725,A3_scaffolding,0.000527,1,0
ciciomt2024,2,s716597,A3_scaffolding,0.0429,1,0
ciciomt2024,2,s188700,A3_scaffolding,0.046466,1,0
ciciomt2024,2,s614991,A3_scaffolding,0.003694,1,0
ciciomt2024,2,s737871,A3_scaffolding,0.0,0,0
ciciomt2024,2,s646919,A3_scaffolding,0.002635,1,0
ciciomt2024,2,s209908,A3_scaffolding,0.050347,1,0
ciciomt2024,2,s308804,A3_scaffolding,0.072099,1,0
ciciomt2024,2,s662935,A3_scaffolding,0.0,0,0
ciciomt2024,2,s611550,A3_scaffolding,0.013499,1,0
ciciomt2024,2,s671695,A3_scaffolding,0.004758,1,0
ciciomt2024,2,s679658,A3_scaffolding,0.0,0,0
ciciomt2024,2,s589375,A3_scaffolding,0.0,0,0
ciciomt2024,2,s635657,A3_scaffolding,0.003694,1,0
ciciomt2024,2,s678960,A3_scaffolding,0.0,0,0
ciciomt2024,2,s168654,A3_scaffolding,0.039583,1,0
ciciomt2024,2,s300126,A3_scaffolding,0.0,0,0
ciciomt2024,2,s290615,A3_scaffolding,0.0,0,0
ciciomt2024,2,s715204,A3_scaffolding,0.016924,1,0
ciciomt2024,2,s740623,A3_scaffolding,0.046466,1,0
ciciomt2024,2,s632573,A3_scaffolding,0.038002,1,0
ciciomt2024,2,s656607,A3_scaffolding,0.021675,1,0
ciciomt2024,2,s586977,A3_scaffolding,0.0,0,0
ciciomt2024,2,s598125,A3_scaffolding,0.015771,1,0
ciciomt2024,2,s777837,A3_scaffolding,0.036467,1,0
ciciomt2024,2,s204640,A3_scaffolding,0.004758,1,0
ciciomt2024,2,s649492,A3_scaffolding,0.072099,1,0
ciciomt2024,2,s240203,A3_scaffolding,0.062194,1,0
ciciomt2024,2,s226173,A3_scaffolding,0.0,0,0
ciciomt2024,2,s594039,A3_scaffolding,0.0,0,0
ciciomt2024,2,s597586,A3_scaffolding,0.015771,1,0
ciciomt2024,2,s232287,A3_scaffolding,0.030704,1,0
ciciomt2024,2,s310385,A3_scaffolding,0.01927,1,0
ciciomt2024,2,s643702,A3_scaffolding,0.0,0,0
ciciomt2024,2,s753771,A3_scaffolding,0.0,0,0
ciciomt2024,2,s184007,A3_scaffolding,0.0,0,0
ciciomt2024,2,s580552,A3_scaffolding,0.01927,1,0
ciciomt2024,3,s574182,clean,0.0,0,0
ciciomt2024,3,s605791,clean,0.0,0,0
ciciomt2024,3,s316492,clean,0.0,0,0
ciciomt2024,3,s196106,clean,0.0,0,0
ciciomt2024,3,s722840,clean,0.0,0,0
ciciomt2024,3,s684453,clean,0.0,0,0
ciciomt2024,3,s730147,clean,0.0,0,0
ciciomt2024,3,s259289,clean,0.0,0,0
ciciomt2024,3,s725340,clean,0.0,0,0
ciciomt2024,3,s608872,clean,0.0,0,0
ciciomt2024,3,s701576,clean,0.0,0,0
ciciomt2024,3,s265954,clean,0.0,0,0
ciciomt2024,3,s278047,clean,0.0,0,0
ciciomt2024,3,s659803,clean,0.0,0,0
ciciomt2024,3,s179036,clean,0.0,0,0
ciciomt2024,3,s644624,clean,0.0,0,0
ciciomt2024,3,s259316,clean,0.0,0,0
ciciomt2024,3,s251896,clean,0.0,0,0
ciciomt2024,3,s768472,clean,0.0,0,0
ciciomt2024,3,s600011,clean,0.0,0,0
ciciomt2024,3,s722283,clean,0.0,0,0
ciciomt2024,3,s771097,clean,0.0,0,0
ciciomt2024,3,s762702,clean,0.0,0,0
ciciomt2024,3,s728981,clean,0.0,0,0
ciciomt2024,3,s777772,clean,0.0,0,0
ciciomt2024,3,s231798,clean,0.0,0,0
ciciomt2024,3,s659590,clean,0.0,0,0
ciciomt2024,3,s736720,clean,0.0,0,0
ciciomt2024,3,s260270,clean,0.0,0,0
ciciomt2024,3,s706497,clean,0.0,0,0
ciciomt2024,3,s709016,clean,0.0,0,0
ciciomt2024,3,s632986,clean,0.0,0,0
ciciomt2024,3,s659586,clean,0.0,0,0
ciciomt2024,3,s641324,clean,0.0,0,0
ciciomt2024,3,s707236,clean,0.0,0,0
ciciomt2024,3,s195443,clean,0.0,0,0
ciciomt2024,3,s299624,clean,0.0,0,0
ciciomt2024,3,s690280,clean,0.0,0,0
ciciomt2024,3,s177877,clean,0.0,0,0
ciciomt2024,3,s274410,clean,0.0,0,0
ciciomt2024,3,s275589,clean,0.0,0,0
ciciomt2024,3,s685809,clean,0.0,0,0
ciciomt2024,3,s698254,clean,0.0,0,0
ciciomt2024,3,s736293,clean,0.0,0,0
ciciomt2024,3,s678047,clean,0.0,0,0
ciciomt2024,3,s590223,clean,0.0,0,0
ciciomt2024,3,s768286,clean,0.0,0,0
ciciomt2024,3,s778637,clean,0.0,0,0
ciciomt2024,3,s254658,clean,0.0,0,0
ciciomt2024,3,s742114,clean,0.0,0,0
ciciomt2024,3,s179428,clean,0.0,0,0
ciciomt2024,3,s574463,clean,0.0,0,0
ciciomt2024,3,s302659,clean,0.0,0,0
ciciomt2024,3,s259096,clean,0.0,0,0
ciciomt2024,3,s661599,clean,0.0,0,0
ciciomt2024,3,s299866,clean,0.0,0,0
ciciomt2024,3,s218791,clean,0.0,0,0
ciciomt2024,3,s259306,clean,0.0,0,0
ciciomt2024,3,s172935,clean,0.002635,1,0
ciciomt2024,3,s205414,clean,0.0,0,0
ciciomt2024,3,s574182,A1_misdirection,0.0,0,0
ciciomt2024,3,s605791,A1_misdirection,0.0,0,0
ciciomt2024,3,s316492,A1_misdirection,0.0,0,0
ciciomt2024,3,s196106,A1_misdirection,0.0,0,0
ciciomt2024,3,s722840,A1_misdirection,0.0,0,0
ciciomt2024,3,s684453,A1_misdirection,0.0,0,0
ciciomt2024,3,s730147,A1_misdirection,0.0,0,0
ciciomt2024,3,s259289,A1_misdirection,0.0,0,0
ciciomt2024,3,s725340,A1_misdirection,0.0,0,0
ciciomt2024,3,s608872,A1_misdirection,0.050347,1,0
ciciomt2024,3,s701576,A1_misdirection,0.0,0,0
ciciomt2024,3,s265954,A1_misdirection,0.0,0,0
ciciomt2024,3,s278047,A1_misdirection,0.0,0,0
ciciomt2024,3,s659803,A1_misdirection,0.0,0,0
ciciomt2024,3,s179036,A1_misdirection,0.0,0,0
ciciomt2024,3,s644624,A1_misdirection,0.0,0,0
ciciomt2024,3,s259316,A1_misdirection,0.0,0,0
ciciomt2024,3,s251896,A1_misdirection,0.0,0,0
ciciomt2024,3,s768472,A1_misdirection,0.0,0,0
ciciomt2024,3,s600011,A1_misdirection,0.0,0,0
ciciomt2024,3,s722283,A1_misdirection,0.0,0,0
ciciomt2024,3,s771097,A1_misdirection,0.0,0,0
ciciomt2024,3,s762702,A1_misdirection,0.0,0,0
ciciomt2024,3,s728981,A1_misdirection,0.0,0,0
ciciomt2024,3,s777772,A1_misdirection,0.0,0,0
ciciomt2024,3,s231798,A1_misdirection,0.032094,1,0
ciciomt2024,3,s659590,A1_misdirection,0.0,0,0
ciciomt2024,3,s736720,A1_misdirection,0.0,0,0
ciciomt2024,3,s260270,A1_misdirection,0.0,0,0
ciciomt2024,3,s706497,A1_misdirection,0.0,0,0
ciciomt2024,3,s709016,A1_misdirection,0.0,0,0
ciciomt2024,3,s632986,A1_misdirection,0.0,0,0
ciciomt2024,3,s659586,A1_misdirection,0.0,0,0
ciciomt2024,3,s641324,A1_misdirection,0.0,0,0
ciciomt2024,3,s707236,A1_misdirection,0.0,0,0
ciciomt2024,3,s195443,A1_misdirection,0.0,0,0
ciciomt2024,3,s299624,A1_misdirection,0.0,0,0
ciciomt2024,3,s690280,A1_misdirection,0.0,0,0
ciciomt2024,3,s177877,A1_misdirection,0.0,0,0
ciciomt2024,3,s274410,A1_misdirection,0.0,0,0
ciciomt2024,3,s275589,A1_misdirection,0.0,0,0
ciciomt2024,3,s685809,A1_misdirection,0.0,0,0
ciciomt2024,3,s698254,A1_misdirection,0.0,0,0
ciciomt2024,3,s736293,A1_misdirection,0.0,0,0
ciciomt2024,3,s678047,A1_misdirection,0.0,0,0
ciciomt2024,3,s590223,A1_misdirection,0.0,0,0
ciciomt2024,3,s768286,A1_misdirection,0.0,0,0
ciciomt2024,3,s778637,A1_misdirection,0.0,0,0
ciciomt2024,3,s254658,A1_misdirection,0.0,0,0
ciciomt2024,3,s742114,A1_misdirection,0.0,0,0
ciciomt2024,3,s179428,A1_misdirection,0.0,0,0
ciciomt2024,3,s574463,A1_misdirection,0.0,0,0
ciciomt2024,3,s302659,A1_misdirection,0.0,0,0
ciciomt2024,3,s259096,A1_misdirection,0.0,0,0
ciciomt2024,3,s661599,A1_misdirection,0.0,0,0
ciciomt2024,3,s299866,A1_misdirection,0.0,0,0
ciciomt2024,3,s218791,A1_misdirection,0.0,0,0
ciciomt2024,3,s259306,A1_misdirection,0.013499,1,0
ciciomt2024,3,s172935,A1_misdirection,0.0,0,0
ciciomt2024,3,s205414,A1_misdirection,0.034973,1,0
ciciomt2024,3,s574182,A1_displacement,0.072099,1,0
ciciomt2024,3,s605791,A1_displacement,0.0,0,0
ciciomt2024,3,s316492,A1_displacement,0.0,0,0
ciciomt2024,3,s196106,A1_displacement,0.0,0,0
ciciomt2024,3,s722840,A1_displacement,0.0,0,0
ciciomt2024,3,s684453,A1_displacement,0.0,0,0
ciciomt2024,3,s730147,A1_displacement,0.0,0,0
ciciomt2024,3,s259289,A1_displacement,0.0,0,0
ciciomt2024,3,s725340,A1_displacement,0.0,0,0
ciciomt2024,3,s608872,A1_displacement,0.0,0,0
ciciomt2024,3,s701576,A1_displacement,0.0,0,0
ciciomt2024,3,s265954,A1_displacement,0.0,0,0
ciciomt2024,3,s278047,A1_displacement,0.0,0,0
ciciomt2024,3,s659803,A1_displacement,0.038002,1,0
ciciomt2024,3,s179036,A1_displacement,0.0,0,0
ciciomt2024,3,s644624,A1_displacement,0.0,0,0
ciciomt2024,3,s259316,A1_displacement,0.004758,1,0
ciciomt2024,3,s251896,A1_displacement,0.0,0,0
ciciomt2024,3,s768472,A1_displacement,0.0,0,0
ciciomt2024,3,s600011,A1_displacement,0.0,0,0
ciciomt2024,3,s722283,A1_displacement,0.0,0,0
ciciomt2024,3,s771097,A1_displacement,0.0,0,0
ciciomt2024,3,s762702,A1_displacement,0.0,0,0
ciciomt2024,3,s728981,A1_displacement,0.015771,1,0
ciciomt2024,3,s777772,A1_displacement,0.0,0,0
ciciomt2024,3,s231798,A1_displacement,0.01809,1,0
ciciomt2024,3,s659590,A1_displacement,0.046466,1,0
ciciomt2024,3,s736720,A1_displacement,0.036467,1,0
ciciomt2024,3,s260270,A1_displacement,0.0,0,0
ciciomt2024,3,s706497,A1_displacement,0.0,0,0
ciciomt2024,3,s709016,A1_displacement,0.0,0,0
ciciomt2024,3,s632986,A1_displacement,0.029343,1,0
ciciomt2024,3,s659586,A1_displacement,0.0,0,0
ciciomt2024,3,s641324,A1_displacement,0.0,0,0
ciciomt2024,3,s707236,A1_displacement,0.000527,1,0
ciciomt2024,3,s195443,A1_displacement,0.0,0,0
ciciomt2024,3,s299624,A1_displacement,0.0,0,0
ciciomt2024,3,s690280,A1_displacement,0.026699,1,0
ciciomt2024,3,s177877,A1_displacement,0.0,0,0
ciciomt2024,3,s274410,A1_displacement,0.0,0,0
ciciomt2024,3,s275589,A1_displacement,0.0,0,0
ciciomt2024,3,s685809,A1_displacement,0.0,0,0
ciciomt2024,3,s698254,A1_displacement,0.0,0,0
ciciomt2024,3,s736293,A1_displacement,0.0,0,0
ciciomt2024,3,s678047,A1_displacement,0.0,0,0
ciciomt2024,3,s590223,A1_displacement,0.0,0,0
ciciomt2024,3,s768286,A1_displacement,0.0,0,0
ciciomt2024,3,s778637,A1_displacement,0.0,0,0
ciciomt2024,3,s254658,A1_displacement,0.0,0,0
ciciomt2024,3,s742114,A1_displacement,0.0,0,0
ciciomt2024,3,s179428,A1_displacement,0.098295,1,1
ciciomt2024,3,s574463,A1_displacement,0.0,0,0
ciciomt2024,3,s302659,A1_displacement,0.024147,1,0
ciciomt2024,3,s259096,A1_displacement,0.0,0,0
ciciomt2024,3,s661599,A1_displacement,0.006902,1,0
ciciomt2024,3,s299866,A1_displacement,0.0,0,0
ciciomt2024,3,s218791,A1_displacement,0.0,0,0
ciciomt2024,3,s259306,A1_displacement,0.0,0,0
ciciomt2024,3,s172935,A1_displacement,0.0,0,0
ciciomt2024,3,s205414,A1_displacement,0.021675,1,0
ciciomt2024,3,s574182,A3_scaffolding,0.0,0,0
ciciomt2024,3,s605791,A3_scaffolding,0.0,0,0
ciciomt2024,3,s316492,A3_scaffolding,0.0,0,0
ciciomt2024,3,s196106,A3_scaffolding,0.0,0,0
ciciomt2024,3,s722840,A3_scaffolding,0.0,0,0
ciciomt2024,3,s684453,A3_scaffolding,0.0,0,0
ciciomt2024,3,s730147,A3_scaffolding,0.0,0,0
ciciomt2024,3,s259289,A3_scaffolding,0.0,0,0
ciciomt2024,3,s725340,A3_scaffolding,0.0,0,0
ciciomt2024,3,s608872,A3_scaffolding,0.0,0,0
ciciomt2024,3,s701576,A3_scaffolding,0.0,0,0
ciciomt2024,3,s265954,A3_scaffolding,0.0,0,0
ciciomt2024,3,s278047,A3_scaffolding,0.0,0,0
ciciomt2024,3,s659803,A3_scaffolding,0.0,0,0
ciciomt2024,3,s179036,A3_scaffolding,0.0,0,0
ciciomt2024,3,s644624,A3_scaffolding,0.0,0,0
ciciomt2024,3,s259316,A3_scaffolding,0.0,0,0
ciciomt2024,3,s251896,A3_scaffolding,0.0,0,0
ciciomt2024,3,s768472,A3_scaffolding,0.0,0,0
ciciomt2024,3,s600011,A3_scaffolding,0.0,0,0
ciciomt2024,3,s722283,A3_scaffolding,0.0,0,0
ciciomt2024,3,s771097,A3_scaffolding,0.0,0,0
ciciomt2024,3,s762702,A3_scaffolding,0.0,0,0
ciciomt2024,3,s728981,A3_scaffolding,0.0,0,0
ciciomt2024,3,s777772,A3_scaffolding,0.0,0,0
ciciomt2024,3,s231798,A3_scaffolding,0.0,0,0
ciciomt2024,3,s659590,A3_scaffolding,0.0,0,0
ciciomt2024,3,s736720,A3_scaffolding,0.0,0,0
ciciomt2024,3,s260270,A3_scaffolding,0.0,0,0
ciciomt2024,3,s706497,A3_scaffolding,0.0,0,0
ciciomt2024,3,s709016,A3_scaffolding,0.0,0,0
ciciomt2024,3,s632986,A3_scaffolding,0.0,0,0
ciciomt2024,3,s659586,A3_scaffolding,0.0,0,0
ciciomt2024,3,s641324,A3_scaffolding,0.0,0,0
ciciomt2024,3,s707236,A3_scaffolding,0.0,0,0
ciciomt2024,3,s195443,A3_scaffolding,0.0,0,0
ciciomt2024,3,s299624,A3_scaffolding,0.0,0,0
ciciomt2024,3,s690280,A3_scaffolding,0.0,0,0
ciciomt2024,3,s177877,A3_scaffolding,0.0,0,0
ciciomt2024,3,s274410,A3_scaffolding,0.0,0,0
ciciomt2024,3,s275589,A3_scaffolding,0.0,0,0
ciciomt2024,3,s685809,A3_scaffolding,0.0,0,0
ciciomt2024,3,s698254,A3_scaffolding,0.0,0,0
ciciomt2024,3,s736293,A3_scaffolding,0.0,0,0
ciciomt2024,3,s678047,A3_scaffolding,0.0,0,0
ciciomt2024,3,s590223,A3_scaffolding,0.0,0,0
ciciomt2024,3,s768286,A3_scaffolding,0.0,0,0
ciciomt2024,3,s778637,A3_scaffolding,0.0,0,0
ciciomt2024,3,s254658,A3_scaffolding,0.0,0,0
ciciomt2024,3,s742114,A3_scaffolding,0.0,0,0
ciciomt2024,3,s179428,A3_scaffolding,0.0,0,0
ciciomt2024,3,s574463,A3_scaffolding,0.0,0,0
ciciomt2024,3,s302659,A3_scaffolding,0.0,0,0
ciciomt2024,3,s259096,A3_scaffolding,0.0,0,0
ciciomt2024,3,s661599,A3_scaffolding,0.0,0,0
